title , platform , release_date , developer , genres , reviewer , metascore , review
Dawn of Fear,PlayStation 4,Feb-3-2020,Brok3nsite,Action Adventure | Survival,Push Square,50,Dawn of Fear is not what you would typically consider a good video game and it most definitely does not perform like one. However when it works there hasn’t been anything else quite like it for the best part of two decades. Dawn of Fear is the best and worst tribute to Resident Evil at the same time and we cant think anything more intriguing than that.
Van Helsing,Game Boy Advance,May-6-2004,Saffire,Action | General,Nintendo Power,48,Responsive play control and detailed graphics will make you want to venture deep into the story but difficult battles against incidental enemies may keep you from your goal. [Aug 2004 p.123]
Yu Yu Hakusho: Spirit Detective,Game Boy Advance,Dec-2-2003,Sensory Sweep,Action Adventure | Sci-Fi,Nintendo Power,46,A compass points to your current objective but its still easy to get lost in the games complex levels. [Mar 2004 p.121]
Demonworld: Dark Armies,PC,Jan-13-2002,Ikarion,Strategy | Real-Time | Historic | General | Historic,Computer Gaming World,50,Underneath its underwhelming exterior lurks an enjoyable well-balanced game that grows on you if you can just stomach the painful delivery. [May 2002 p.74]
Dragon Booster,DS,Dec-7-2005,Konami Computer Entertainment Hawaii,Action | Shooter | Shooter | Rail | Rail,Console Gameworld,45,Despite a cool concept the unusable controls and other flaws prevent Dragon Booster from making the cut.
Call of Duty: Black Ops Declassified,PlayStation Vita,Nov-13-2012,Nihilistic,Shooter | Modern | Action | Shooter | First-Person | Modern | Arcade,Vandal,49,It feels unfinished and rushed through development. We really think it couldve been polished to make it a better game but unless an important patch comes out its really hard to recommend taking into account all the constant crashes when playing online and the extremely short single player modes.
Mistmare,PC,Jun-30-2003,Arxel Tribe,Role-Playing | Action RPG | Action RPG,PC Gamer,65,Mistmare has some truly wondrous landscapes and jaw-dropping monsters and such thanks in no small part to the LithTech engine but it just came out of the oven too early. [Nov 2003 p.118]
Mortal Kombat Advance,Game Boy Advance,Dec-12-2001,Virtucraft,Action | Fighting | 2D,Pocket Games,45,Has the feel of a hasty port which is par for the course with Mortal Kombat games these days. But fun for a short while. [Summer 2003 p.30]
Mobile Suit Gundam: Crossfire,PlayStation 3,Nov-13-2006,Bec,Simulation | Sci-Fi | Vehicle | Mech | Mech | Combat,PSM Magazine,50,Sure its oddly satisfying to lumber around trading shots and crossing plasma swords with other stylized death machines but the slow stiff gameplay overshadows the cool stuff. [Jan. 2007 p.84]
Megamind: Ultimate Showdown,Xbox 360,Nov-2-2010,THQ Australia | THQ Studio Australia,Action | Adventure | General | General | General,MEGamers,57,Buy this game only if youre under 12 and a fan of the movie.
Target: Terror,Wii,Apr-22-2008,Leviathan Games,Action | Shooter | Shooter | Light Gun | Light Gun,Cheat Code Central,48,With only ten levels and no multiple pathways the game is fairly short on content. You will most likely only play this game for three to five hours making the forty-dollar price tag seem way too steep to consider it for a purchase. Still the game can be a lot of fun.
Iron Man,PC,May-6-2008,Artificial Mind and Movement,Action | General | General,Cynamite,40,Even fans of the comic won’t have fun with this piece. At the beginning the permanent explosions are quite entertaining but soon they get as boring as the monotony of a firing machine gun. No thanks!
Bruce Lee: Quest of the Dragon,Xbox,Jul-1-2002,Ronin Entertainment,Action | Beat-'Em-Up,GameZone,48,The controls are so weak that I am having a tough time deciding which is more aggravating: controlling Bruce Lee or non-stop clipping. Either way youll be disgruntled by this games lack of an intuitive control system.
Rekoil,PC,Jan-28-2014,Plastic Piranha,Action | Shooter | Shooter | First-Person | Modern | Modern | Arcade,SpazioGames,45,The problems of Rekoil are many starting with the unbalanced weapon system to the extremely annoying and frequent visual bugs. The respawn system has been miscalculated. Bad sound animations and poor 3D models come together to provide a badly balanced game.
Zombeer,PC,Jan-30-2015,Moonbite Games,Action | General,DarkStation,50,As it is Zombeer stands as a decent zombie based FPS with a dash of hit or miss humor.
Women's Volleyball Championship,PlayStation 2,Jul-29-2008,Spike,Sports | Traditional | Volleyball,Worth Playing,45,If you really want to play a volleyball video game stick with the older titles that focus on beach volleyball or pray that someone can come up with a better take on the indoor version of the sport.
MTV's Celebrity Deathmatch,PlayStation 2,Oct-14-2003,Big Ape Productions,Action | Fighting | 3D,Siliconera,41,Since the game does provide some laughs and is fun when a friend is over $20 isnt too bad for the game.
Weeping Doll,PlayStation 4,Oct-27-2016,TianShe Media,Adventure | General,GameCritics,40,Weeping Doll isn’t much of a game and at just an hour long with no hidden depth to necessitate a second playthrough it’s overpriced at ten dollars. That said as a first-generation console VR proof-of-concept it succeeds more than it fails.
Land of the Dead: Road to Fiddler's Green,Xbox,Oct-26-2005,Brainbox Games,Action | Shooter | First-Person | Modern,Gamer's Hell,52,The multiplayer can be fun but only because it means you wont have to endure the game alone.
Escape Dead Island,Xbox 360,Nov-18-2014,Fatshark AB,Action Adventure | Adventure | 3D | Survival | Third-Person | Modern,GameCritics,65,Apart from that absolutely baffling meat grinder at the end Id still recommend Escape to fans of the mid-list. 98% of it was an enjoyable spiral into insanity and the project could certainly stand on its own even without being attached to the Dead Island franchise -- just be ready to slog through that final bit to see how it all wraps up.
Sonic Boom: Rise of Lyric,Wii U,Nov-11-2014,Big Red Button Entertainment,General | Action | Platformer | 3D,Hardcore Gamer,50,It’s admirable that Sonic Boom: Rise of Lyric tries so many new things but every path it follows is a dead end.
Gene Rain,Xbox One,Jul-31-2018,Deeli network,Action | Shooter | Third-Person | Arcade,TheXboxHub,40,Gene Rain is a disappointment. It is ultimately good looking enough but shallow with poor gameplay and frankly laughable dialogue. The acting is poor the guns lack heft and the cover mechanic is broken so much that you really don’t want to get me started.
Giana Sisters: Dream Runners,Xbox One,Aug-19-2015,Black Forest Games,Action | Platformer | 2D,COGconnected,37,The clunky controls combined with a ghost town of players to actually play this game online with really works against this title.
Best of Tests DS,DS,Mar-4-2008,Otaboo,Miscellaneous | Edutainment | Edutainment,Cheat Code Central,44,A game that you should certainly pass by. It has few if any redeeming qualities and Im hard-pressed to imagine the sort of person who could actually have fun with this title.
The Walking Dead: Survival Instinct,Xbox 360,Mar-19-2013,Terminal Reality,Action | Shooter | Shooter | First-Person | Sci-Fi | Sci-Fi | Arcade,IGN,45,It’s a half-baked attempt at a game that can be fun in the occasional spooky part but ends up under-delivering in every way.
New World Order,PC,Mar-18-2003,Termite Games,Action | Shooter | Shooter | First-Person | Modern | Tactical | Modern | Arcade,Game Chronicles,55,If only the developers had spent more time polishing the single player mode to have a real story with in-game cutscenes and such. If only the single player had a mid-mission save system or at the very least if it didnt take so long to reload the level every time you died.
The Expendables 2 Videogame,Xbox 360,Aug-17-2012,ZootFly,Action | General | Shooter | Third-Person | Shoot-'Em-Up | Modern | Top-Down,Gameblog.fr,40,Like the movie The Expendables 2 video game is shallow and focused on but one thing : brutal combats with millions of bullets flying. The only problem is that as it may be fun to watch in a 1 hour and a half movie its far from being fun to play for 3 and half hours even cooperatively especially with such low production values.
Jenga World Tour,DS,Nov-13-2007,Atomic Planet Entertainment,Miscellaneous | Puzzle | Party | General,IGN,40,Why strain your eyes on a smaller version of the stack when you can just clear some space off the kitchen table and play the real thing?
Fighters Uncaged,Xbox 360,Nov-4-2010,Ubisoft,Action | Fighting | Fighting | 3D | 3D,XGN,50,This unique fighting game feels rushed in every single way. Fighters Uncaged responds very badly to your moves and thats simply something you cant afford when your life is at stake.
Dave Mirra BMX Challenge,PSP,Nov-2-2006,Left Field Productions,Driving | Racing | Arcade | Other | Other,AceGamez,50,Mr Mirra may have been around for a long time but it seems that it is possible for an old rider to need to learn some new tricks because a lack of originality and options as well as some below par design overshadow the better qualities of Dave Mirra BMX Challenge.
Coliseum,PC,Jan-6-2004,Stormcloud Creations,Strategy | Breeding/Constructing,Frictionless Insight,50,Doesn’t feel interactive enough to be deeply involving. Much faster higher level seasons or far more options are needed to make the Coliseum exciting.
Kabuki Warriors,Xbox,Nov-19-2001,Light Weight,Action | Fighting | 2D,Official Xbox Magazine,59,A strangely bland fighting game. [Jan 2002]
Pool Party,Wii,Sep-5-2007,SouthPeak Games | Hyper-Devbox,Sports | Miscellaneous | Parlor | Individual | Billiards | Billiards,3DJuegos,52,Poor presentation poor playability AI-fueled opponent… If you are fan of pool games there are simply better options available.
Magus,PlayStation 3,Feb-25-2014,Aksys Games | Black Tower Studios,Action | Role-Playing | General | Action RPG,Digitally Downloaded,40,Give me a quality plot or an interesting setting or something to impress me enough to work through its weaker elements. Magus doesnt offer any stand out feature which makes it difficult to get too excited over.
Ghostbusters,Xbox One,Jul-12-2016,Activision,Action | Shooter | Shoot-'Em-Up | Top-Down,Game Rant,50,Ghostbusters offers a top-down co-op shooter with light RPG elements that fails to capitalize on the magic and humor of the supernatural franchise.
The Simpsons Wrestling,PlayStation,Apr-12-2001,Big Ape Productions,Action | Fighting | Wrestling,GameZone,75,A must-have for any fan of the show. It is amusing and entertaining.
Tony Hawk's Pro Skater 5,PlayStation 4,Sep-29-2015,Robomodo,Sports | Individual | Skate / Skateboard,CGMagazine,45,Tony Hawk Pro Skater 5 fails to recapture the magic of the first four games.
Toy Shop,DS,Apr-29-2008,Gameinvest | Seed Studios | Lda,Strategy | Tycoon | Management | Tycoon | Business / Tycoon,Console Gameworld,50,While every series needs its foundation Toy Shop feels like the blueprint of something better.
The Asskickers,PC,Jul-21-2011,AGO Games,Action | Fighting | Beat-'Em-Up | 2D | 2D,Impulsegamer,55,Maybe if this budget title were offered for 5 dollars more gamers might be interested in putting on their asskicking shoes. For now though I cant offer much of a recommendation.
